Brand,Model,Year,Kilometres_Driven,Fuel_Type,Transmission,Owner_Count,Engine_CC,Mileage_kmpl,Selling_Price
Tata,Tiago,2017,35000.0,Petrol,Manual,2,1199.0,23.84,430000.0
Maruti,Wagon,2014,70000.0,Petrol,Manual,1,998.0,20.51,320000.0
Hyundai,Santro,2005,125000.0,Petrol,Manual,4,1197.0,19.81,95000.0
Renault,Fluence,2012,120000.0,Diesel,Manual,2,1461.0,21.8,500000.0
Renault,Duster,2012,110000.0,Diesel,Manual,2,1461.0,19.01,500000.0
Tata,Indica,2010,140000.0,Diesel,Manual,1,1248.0,18.4,229999.0
Mahindra,Scorpio,2009,155000.0,Diesel,Automatic,2,2179.0,11.79,600000.0
Hyundai,Santro,2007,120000.0,Petrol,Manual,2,1197.0,19.81,200000.0
Renault,Pulse,2017,80000.0,Diesel,Manual,2,1461.0,23.08,500000.0
Mahindra,Bolero,2010,120000.0,Diesel,Manual,2,2523.0,13.6,315000.0
Maruti,Wagon,2011,80000.0,Petrol,Manual,1,998.0,18.9,265000.0
Ford,Figo,2015,110000.0,Diesel,Manual,2,1498.0,25.83,350000.0
Tata,Indigo,2012,230000.0,Diesel,Manual,1,1396.0,23.57,200000.0
Tata,Indica,2011,172000.0,Diesel,Manual,2,1396.0,17.88,114999.0
Hyundai,i20,2014,25000.0,Petrol,Manual,1,1197.0,18.6,425000.0
Ford,EcoSport,2019,35000.0,Diesel,Manual,1,1498.0,23.0,900000.0
Mahindra,Scorpio,2014,126000.0,Diesel,Manual,1,2179.0,12.05,550000.0
Honda,WR-V,2018,30000.0,Diesel,Manual,1,1498.0,25.5,900000.0
Hyundai,i10,2011,97000.0,Petrol,Manual,3,1086.0,19.81,165000.0
Hyundai,Verna,2016,120000.0,Diesel,Automatic,1,1582.0,19.08,850000.0
Hyundai,Verna,2016,120000.0,Diesel,Manual,1,1582.0,23.9,850000.0
Mahindra,Thar,2014,80000.0,Diesel,Manual,2,2498.0,16.55,550000.0
Maruti,Swift,2011,60000.0,Diesel,Manual,2,1248.0,19.3,500000.0
Maruti,Swift,2018,15000.0,Petrol,Manual,1,1197.0,21.21,630000.0
Hyundai,i10,2011,60000.0,Petrol,Manual,1,1086.0,19.81,160000.0
Honda,City,2015,60000.0,Diesel,Manual,1,1498.0,25.1,670000.0
Maruti,Swift,2014,90000.0,Diesel,Manual,1,1248.0,22.9,430000.0
Hyundai,Xcent,2015,30000.0,Petrol,Manual,1,1197.0,19.1,375000.0
Hyundai,i20,2016,35000.0,Petrol,Manual,1,1197.0,18.6,650000.0
Maruti,Swift,2016,35000.0,Diesel,Manual,1,1248.0,26.59,500000.0
Maruti,Swift,2016,35000.0,Diesel,Manual,1,1248.0,26.59,500000.0
Mahindra,XUV500,2017,25000.0,Diesel,Manual,1,2179.0,16.0,1350000.0
Volkswagen,Ameo,2018,40000.0,Diesel,Manual,1,1498.0,21.66,600000.0
Hyundai,Creta,2017,25000.0,Diesel,Manual,1,1582.0,19.67,1200000.0
BMW,X6,2013,56000.0,Diesel,Automatic,1,2993.0,11.2,3750000.0
Maruti,Swift,2018,41779.0,Petrol,Manual,1,1197.0,21.21,795000.0
Honda,Jazz,2016,54000.0,Petrol,Manual,1,1199.0,18.7,625000.0
Mercedes-Benz,E-Class,2016,31000.0,Diesel,Automatic,1,2143.0,13.0,2900000.0
Maruti,Ignis,2017,37000.0,Diesel,Automatic,1,1248.0,26.8,625000.0
Chevrolet,Cruze,2011,90000.0,Diesel,Automatic,2,1991.0,18.1,440000.0
Toyota,Corolla,2018,13534.0,Petrol,Manual,1,1798.0,14.28,1400000.0
Toyota,Corolla,2017,7000.0,Petrol,Automatic,2,1794.0,14.53,1450000.0
Mercedes-Benz,GLA,2017,23000.0,Diesel,Automatic,1,2143.0,17.9,2700000.0
Hyundai,Grand,2017,23456.0,Petrol,Manual,1,1197.0,18.9,550000.0
Toyota,Innova,2019,43000.0,Diesel,Automatic,1,2755.0,11.36,1925000.0
Mahindra,XUV500,2015,39000.0,Diesel,Manual,1,2179.0,16.0,1225000.0
Honda,WR-V,2017,15000.0,Petrol,Manual,1,1199.0,17.5,700000.0
Maruti,Swift,2013,40000.0,Diesel,Manual,1,1248.0,23.4,530000.0
Kia,Seltos,2020,5000.0,Diesel,Automatic,1,1493.0,17.8,1900000.0
Maruti,Ciaz,2017,70000.0,Diesel,Manual,1,1248.0,28.09,844999.0
Skoda,Rapid,2016,99000.0,Diesel,Automatic,1,1498.0,21.66,650000.0
Maruti,Swift,2018,15000.0,Petrol,Manual,1,1197.0,22.0,750000.0
BMW,6,2018,28156.0,Diesel,Automatic,1,2993.0,17.09,6000000.0
Honda,Jazz,2015,30000.0,Petrol,Manual,1,1199.0,18.7,610000.0
Chevrolet,Beat,2010,70000.0,Petrol,Manual,1,1199.0,18.6,150000.0
Maruti,Swift,2014,40000.0,Petrol,Manual,1,1197.0,19.1,475000.0
Mahindra,Scorpio,2008,136500.0,Diesel,Manual,4,2609.0,12.7,375000.0
Mahindra,KUV,2016,70000.0,Diesel,Manual,2,1198.0,25.32,425000.0
Honda,City,2015,90000.0,Diesel,Manual,2,1498.0,25.1,800000.0
Maruti,800,1996,32000.0,Petrol,Manual,2,796.0,16.1,40000.0
Maruti,Wagon,2018,8000.0,Petrol,Automatic,2,998.0,20.51,509999.0
Toyota,Etios,2015,170000.0,Diesel,Manual,1,1364.0,23.59,387000.0
Maruti,Alto,2014,25000.0,Petrol,Manual,1,796.0,22.74,235000.0
Tata,Sumo,2000,120000.0,Diesel,Manual,4,1948.0,12.2,95000.0
Maruti,Swift,2010,110000.0,Diesel,Manual,3,1248.0,17.8,340000.0
Mahindra,XUV500,2016,100000.0,Diesel,Manual,1,2179.0,16.0,1000000.0
Ford,Ikon,2009,115000.0,Diesel,Manual,2,1399.0,13.8,160000.0
Mahindra,Scorpio,2008,120000.0,Diesel,Manual,4,2609.0,12.7,365000.0
Skoda,Fabia,2011,265000.0,Diesel,Manual,2,1199.0,20.86,300000.0
Maruti,Swift,2008,90000.0,Diesel,Manual,2,1248.0,17.8,260000.0
Honda,Jazz,2018,40000.0,Petrol,Automatic,1,1199.0,18.2,860000.0
Hyundai,Verna,2008,55000.0,Petrol,Manual,2,1599.0,13.9,114999.0
Maruti,Alto,2007,90000.0,Petrol,Manual,2,796.0,19.7,100000.0
Volkswagen,Vento,2014,111000.0,Diesel,Manual,1,1498.0,20.34,565000.0
Mahindra,Xylo,2013,120000.0,Diesel,Manual,2,2498.0,11.68,450000.0
Maruti,Baleno,2017,15000.0,Petrol,Manual,1,1197.0,21.4,625000.0
Maruti,Alto,2016,30000.0,Petrol,Manual,2,796.0,22.74,280000.0
Maruti,Alto,2017,50000.0,Petrol,Manual,1,998.0,23.95,330000.0
Hyundai,Creta,2015,40000.0,Diesel,Manual,1,1582.0,19.67,1300000.0
Tata,Indica,2008,50000.0,Petrol,Manual,2,1396.0,15.3,65000.0
Tata,Tiago,2018,45000.0,Petrol,Manual,2,1199.0,23.84,480000.0
Tata,Tiago,2016,35000.0,Diesel,Manual,2,1047.0,27.28,400000.0
Tata,New,2009,80000.0,Diesel,Manual,1,2179.0,13.93,500000.0
Mahindra,Xylo,2012,120000.0,Diesel,Manual,1,2498.0,11.68,320000.0
Mahindra,XUV500,2014,90000.0,Diesel,Manual,2,2179.0,15.1,750000.0
Mahindra,Bolero,2017,100000.0,Diesel,Manual,1,1493.0,16.5,620000.0
Maruti,Swift,2011,120000.0,Diesel,Manual,3,1248.0,19.3,300000.0
Hyundai,Creta,2018,15000.0,Petrol,Manual,1,1591.0,15.8,1405000.0
Maruti,Alto,2017,15000.0,Petrol,Manual,1,796.0,24.7,282000.0
Maruti,Swift,2017,15000.0,Petrol,Automatic,1,1197.0,21.21,700000.0
Ford,Figo,2017,70000.0,Diesel,Manual,1,1498.0,25.83,700000.0
Ford,EcoSport,2015,135000.0,Diesel,Manual,1,1498.0,22.77,600000.0
Skoda,Rapid,2012,80000.0,Diesel,Manual,2,1598.0,20.5,290000.0
Chevrolet,Cruze,2011,80000.0,Diesel,Automatic,2,1991.0,18.1,430000.0
Hyundai,i20,2017,19000.0,Petrol,Manual,1,1197.0,18.6,575000.0
Hyundai,Creta,2017,42000.0,Petrol,Manual,1,1591.0,15.29,875000.0
Maruti,Wagon,2010,77000.0,Petrol,Manual,1,998.0,18.9,180000.0
Maruti,Ritz,2012,120000.0,Diesel,Manual,1,1248.0,23.2,229999.0
Toyota,Glanza,2019,10000.0,Petrol,Automatic,1,1197.0,19.56,800000.0
Chevrolet,Spark,2009,110000.0,Petrol,Manual,3,995.0,16.5,60000.0
Maruti,SX4,2009,110000.0,Petrol,Manual,1,1586.0,15.0,150000.0
Tata,Indigo,2007,90000.0,Diesel,Manual,3,1396.0,23.57,100000.0
Hyundai,Creta,2015,90000.0,Petrol,Manual,1,1591.0,15.29,900000.0
Hyundai,i20,2018,50000.0,Diesel,Manual,1,1396.0,22.54,850000.0
Chevrolet,Beat,2014,50000.0,Diesel,Manual,1,936.0,25.44,220000.0
Maruti,Alto,2014,40000.0,Petrol,Manual,2,796.0,22.74,250000.0
Tata,Indica,2012,120000.0,Diesel,Manual,1,1248.0,22.3,125000.0
Hyundai,Creta,2018,27000.0,Petrol,Manual,1,1591.0,15.8,1200000.0
Tata,Indigo,2013,100000.0,Diesel,Manual,1,1396.0,23.57,250000.0
Hyundai,i20,2014,70000.0,Diesel,Manual,2,1396.0,22.54,440000.0
Tata,Tiago,2017,40000.0,Petrol,Manual,1,1199.0,23.84,400000.0
Maruti,800,2002,62000.0,Petrol,Manual,1,796.0,16.1,50000.0
Hyundai,Verna,2018,10000.0,Petrol,Manual,1,1591.0,17.0,1000000.0
Honda,City,2014,160000.0,Diesel,Manual,1,1498.0,25.1,600000.0
Hyundai,i20,2010,60000.0,Petrol,Manual,1,1197.0,17.0,250000.0
Mahindra,Bolero,2009,110000.0,Diesel,Manual,1,2523.0,13.6,310000.0
Maruti,Wagon,2005,60000.0,Petrol,Manual,4,998.0,18.9,120000.0
Mahindra,Xylo,2014,78000.0,Diesel,Manual,1,2498.0,11.68,390000.0
Hyundai,Santro,2019,30000.0,Petrol,Manual,1,1086.0,20.3,458000.0
Ford,EcoSport,2018,20000.0,Diesel,Manual,1,1498.0,23.0,950000.0
Maruti,Swift,2017,21000.0,Petrol,Manual,1,1197.0,22.0,650000.0
Maruti,Swift,2013,70000.0,Diesel,Manual,1,1248.0,22.9,400000.0
Hyundai,Grand,2015,70000.0,Petrol,Automatic,2,1197.0,18.9,400000.0
Maruti,Alto,2006,42500.0,Petrol,Manual,1,796.0,19.7,100000.0
Hyundai,i10,2012,25000.0,Petrol,Manual,1,1197.0,20.36,350000.0
Tata,Aria,2013,80000.0,Diesel,Manual,2,2197.0,13.7,450000.0
Mahindra,Scorpio,2006,90000.0,Diesel,Manual,1,2609.0,12.7,350000.0
Volkswagen,Polo,2010,80000.0,Diesel,Manual,4,1199.0,22.07,250000.0
Mahindra,Bolero,2013,146000.0,Diesel,Manual,2,2523.0,15.96,450000.0
Maruti,800,2013,47200.0,Petrol,Manual,3,796.0,16.1,157000.0
Mahindra,XUV500,2018,60000.0,Diesel,Manual,1,2179.0,15.1,1500000.0
Mahindra,XUV500,2018,60000.0,Diesel,Manual,1,2179.0,15.1,1500000.0
Tata,Indica,2007,100000.0,Petrol,Manual,2,1193.0,15.3,75000.0
Chevrolet,Tavera,2010,100000.0,Diesel,Manual,2,2499.0,14.8,280000.0
Hyundai,i20,2015,35000.0,Petrol,Manual,1,1197.0,18.6,600000.0
Tata,Sumo,2012,120000.0,Diesel,Manual,4,2956.0,15.3,250999.0
Toyota,Corolla,2010,80000.0,Petrol,Manual,2,1794.0,12.5,350000.0
Renault,KWID,2016,34000.0,Petrol,Manual,1,999.0,23.01,300000.0
Renault,Duster,2017,50000.0,Diesel,Manual,1,1461.0,19.87,819999.0
Tata,Indigo,2010,100000.0,Diesel,Manual,2,1405.0,19.61,409999.0
Hyundai,Verna,2008,52000.0,Petrol,Manual,2,1599.0,13.9,275000.0
Maruti,Ertiga,2013,110000.0,Diesel,Manual,1,1248.0,20.77,497000.0
Hyundai,i20,2015,70000.0,Petrol,Manual,1,1197.0,18.6,500000.0
Mahindra,Bolero,2006,120000.0,Diesel,Manual,2,2523.0,14.0,170000.0
Ford,Ecosport,2016,68609.0,Diesel,Manual,1,1498.0,22.7,515000.0
Ford,EcoSport,2018,33360.0,Diesel,Manual,1,1498.0,22.77,925000.0
Mahindra,Marazzo,2019,5000.0,Diesel,Manual,1,1497.0,17.3,1460000.0
Isuzu,MUX,2019,10000.0,Diesel,Automatic,1,2999.0,13.8,2700000.0
Tata,Nexon,2017,35000.0,Diesel,Manual,1,1497.0,21.5,830000.0
Ford,EcoSport,2019,30000.0,Diesel,Manual,1,1498.0,23.0,975000.0
Ford,Aspire,2018,15000.0,Petrol,Manual,1,1194.0,20.4,620000.0
Nissan,Kicks,2019,14317.0,Petrol,Manual,1,1498.0,14.23,860000.0
Datsun,GO,2018,5000.0,Petrol,Manual,2,1198.0,20.63,430000.0
Honda,City,2019,5000.0,Petrol,Automatic,1,1497.0,18.0,1227000.0
Honda,City,2017,28000.0,Petrol,Manual,1,1497.0,17.8,860000.0
Ford,EcoSport,2018,40000.0,Diesel,Manual,1,1498.0,23.0,950000.0
Ford,Figo,2012,87237.0,Diesel,Manual,2,1399.0,20.0,225000.0
Chevrolet,Captiva,2011,99500.0,Diesel,Manual,3,1991.0,11.5,500000.0
Ford,Figo,2017,62960.0,Diesel,Manual,1,1498.0,25.83,500000.0
MG,Hector,2019,16500.0,Petrol,Automatic,1,1451.0,13.96,1700000.0
Maruti,Ertiga,2014,110000.0,Diesel,Manual,1,1248.0,20.77,545000.0
Maruti,Swift,2011,72000.0,Diesel,Manual,1,1248.0,22.9,400000.0
Maruti,Swift,2018,50000.0,Diesel,Manual,1,1248.0,28.4,650000.0
Hyundai,Verna,2008,55000.0,Petrol,Manual,2,1599.0,13.9,114999.0
Maruti,Baleno,2015,60000.0,Diesel,Manual,1,1248.0,27.39,562000.0
Tata,Sumo,2002,120000.0,Diesel,Manual,1,2956.0,14.07,96000.0
Jaguar,XE,2017,9000.0,Diesel,Automatic,1,1999.0,13.6,2711000.0
Lexus,ES,2019,20000.0,Petrol,Automatic,1,2487.0,22.37,5150000.0
Jaguar,XF,2017,45000.0,Diesel,Automatic,1,1999.0,19.33,3200000.0
Tata,Safari,2015,110000.0,Diesel,Manual,1,2179.0,14.1,503000.0
Volvo,XC40,2019,20000.0,Diesel,Automatic,1,1969.0,18.0,3800000.0
Toyota,Camry,2016,68089.0,Petrol,Automatic,1,2494.0,19.16,2000000.0
Maruti,Wagon,2013,58343.0,Petrol,Manual,1,998.0,21.79,225000.0
Maruti,Baleno,2018,38817.0,Diesel,Manual,1,1248.0,27.39,740000.0
Honda,Jazz,2016,56494.0,Petrol,Manual,1,1199.0,18.2,550000.0
Toyota,Innova,2013,79328.0,Diesel,Manual,2,2494.0,12.99,750000.0
Maruti,Swift,2019,5621.0,Petrol,Automatic,1,1197.0,22.0,650000.0
Toyota,Etios,2017,25538.0,Petrol,Manual,1,1496.0,16.78,625000.0
Maruti,Swift,2018,69779.0,Petrol,Automatic,1,1197.0,22.0,600000.0
Hyundai,Grand,2017,56290.0,Diesel,Manual,1,1186.0,24.0,450000.0
BMW,X4,2019,7500.0,Diesel,Automatic,1,1995.0,16.78,5400000.0
BMW,X4,2019,8500.0,Diesel,Automatic,1,1995.0,16.78,5500000.0
Honda,Amaze,2019,7032.0,Petrol,Automatic,1,1199.0,19.0,779000.0
Skoda,Rapid,2016,11000.0,Petrol,Automatic,1,1598.0,14.3,645000.0
Volvo,V40,2018,2000.0,Diesel,Automatic,1,1984.0,16.8,2475000.0
Jaguar,XE,2017,9000.0,Diesel,Automatic,1,1999.0,13.6,2711000.0
Lexus,ES,2019,20000.0,Petrol,Automatic,1,2487.0,22.37,5150000.0
Jaguar,XF,2017,45000.0,Diesel,Automatic,1,1999.0,19.33,3200000.0
Tata,Safari,2015,110000.0,Diesel,Manual,1,2179.0,14.1,503000.0
Volvo,XC40,2019,20000.0,Diesel,Automatic,1,1969.0,18.0,3800000.0
Toyota,Camry,2016,68089.0,Petrol,Automatic,1,2494.0,19.16,2000000.0
Maruti,Wagon,2013,58343.0,Petrol,Manual,1,998.0,21.79,225000.0
Maruti,Baleno,2018,38817.0,Diesel,Manual,1,1248.0,27.39,740000.0
Honda,Jazz,2016,56494.0,Petrol,Manual,1,1199.0,18.2,550000.0
Toyota,Innova,2013,79328.0,Diesel,Manual,2,2494.0,12.99,750000.0
Maruti,Swift,2019,5621.0,Petrol,Automatic,1,1197.0,22.0,650000.0
Toyota,Etios,2017,25538.0,Petrol,Manual,1,1496.0,16.78,625000.0
Maruti,Swift,2018,69779.0,Petrol,Automatic,1,1197.0,22.0,600000.0
Hyundai,Grand,2017,56290.0,Diesel,Manual,1,1186.0,24.0,450000.0
BMW,X4,2019,7500.0,Diesel,Automatic,1,1995.0,16.78,5400000.0
BMW,X4,2019,8500.0,Diesel,Automatic,1,1995.0,16.78,5500000.0
Honda,Amaze,2019,7032.0,Petrol,Automatic,1,1199.0,19.0,779000.0
Skoda,Rapid,2016,11000.0,Petrol,Automatic,1,1598.0,14.3,645000.0
Volvo,V40,2018,2000.0,Diesel,Automatic,1,1984.0,16.8,2475000.0
Mitsubishi,Lancer,1999,100000.0,Diesel,Manual,3,1998.0,14.8,155000.0
Maruti,Swift,2009,120000.0,Diesel,Manual,4,1197.0,21.21,210000.0
Jaguar,XE,2017,9000.0,Diesel,Automatic,1,1999.0,13.6,2711000.0
Lexus,ES,2019,20000.0,Petrol,Automatic,1,2487.0,22.37,5150000.0
Jaguar,XF,2017,45000.0,Diesel,Automatic,1,1999.0,19.33,3200000.0
Tata,Safari,2015,110000.0,Diesel,Manual,1,2179.0,14.1,503000.0
Volvo,XC40,2019,20000.0,Diesel,Automatic,1,1969.0,18.0,3800000.0
Toyota,Camry,2016,68089.0,Petrol,Automatic,1,2494.0,19.16,2000000.0
Maruti,Wagon,2013,58343.0,Petrol,Manual,1,998.0,21.79,225000.0
Maruti,Baleno,2018,38817.0,Diesel,Manual,1,1248.0,27.39,740000.0
Honda,Jazz,2016,56494.0,Petrol,Manual,1,1199.0,18.2,550000.0
Toyota,Innova,2013,79328.0,Diesel,Manual,2,2494.0,12.99,750000.0
Maruti,Swift,2019,5621.0,Petrol,Automatic,1,1197.0,22.0,650000.0
Toyota,Etios,2017,25538.0,Petrol,Manual,1,1496.0,16.78,625000.0
Maruti,Swift,2018,69779.0,Petrol,Automatic,1,1197.0,22.0,600000.0
Hyundai,Grand,2017,56290.0,Diesel,Manual,1,1186.0,24.0,450000.0
BMW,X4,2019,7500.0,Diesel,Automatic,1,1995.0,16.78,5400000.0
BMW,X4,2019,8500.0,Diesel,Automatic,1,1995.0,16.78,5500000.0
Honda,Amaze,2019,7032.0,Petrol,Automatic,1,1199.0,19.0,779000.0
Skoda,Rapid,2016,11000.0,Petrol,Automatic,1,1598.0,14.3,645000.0
Volvo,V40,2018,2000.0,Diesel,Automatic,1,1984.0,16.8,2475000.0
Ford,Fiesta,2015,80000.0,Diesel,Manual,1,1498.0,25.01,590000.0
Hyundai,Xcent,2016,120000.0,Diesel,Manual,2,1120.0,24.4,350000.0
Maruti,Ignis,2017,30000.0,Petrol,Manual,1,1197.0,20.89,484999.0
Tata,Indica,2015,110000.0,Diesel,Manual,2,1405.0,19.1,240000.0
Toyota,Innova,2008,219000.0,Diesel,Manual,2,2494.0,12.8,500000.0
Maruti,Alto,2017,80000.0,Petrol,Manual,1,796.0,24.7,300000.0
Maruti,Ciaz,2016,80000.0,Diesel,Manual,1,1248.0,28.09,750000.0
Maruti,Swift,2016,35000.0,Petrol,Manual,2,1197.0,20.85,574000.0
Tata,Indica,2013,167000.0,Diesel,Manual,1,1248.0,22.3,200000.0
Hyundai,Creta,2016,94000.0,Diesel,Manual,1,1582.0,19.67,1100000.0
Hyundai,Santro,2012,80000.0,Petrol,Manual,1,1086.0,17.92,350000.0
Maruti,800,1998,100000.0,Petrol,Manual,2,796.0,16.1,70000.0
Ford,Ikon,2005,90000.0,Petrol,Manual,2,1299.0,13.8,120000.0
Toyota,Innova,2012,246000.0,Diesel,Manual,2,2494.0,12.99,700000.0
Maruti,Baleno,2019,10000.0,Petrol,Manual,1,1197.0,21.4,500000.0
Tata,Indigo,2016,90000.0,Diesel,Manual,1,1405.0,19.09,370000.0
Tata,Tigor,2019,5200.0,Petrol,Manual,1,1199.0,20.3,600000.0
Maruti,Zen,2006,120000.0,Petrol,Manual,2,993.0,17.3,100000.0
Maruti,Swift,2013,90000.0,Diesel,Manual,2,1248.0,22.9,409999.0
Honda,City,2016,50000.0,Petrol,Automatic,1,1497.0,18.0,750000.0
Hyundai,Grand,2017,5000.0,Petrol,Manual,1,1197.0,18.9,600000.0
Mahindra,KUV,2018,10500.0,Petrol,Manual,1,1198.0,18.15,550000.0
Renault,Duster,2018,26000.0,Diesel,Manual,1,1461.0,19.6,950000.0
Mahindra,Scorpio,2014,139000.0,Diesel,Automatic,1,2179.0,11.79,645000.0
Mahindra,XUV500,2014,60000.0,Diesel,Manual,2,2179.0,15.1,750000.0
Mercedes-Benz,New,2006,40000.0,Petrol,Manual,1,1796.0,11.7,650000.0
Ford,EcoSport,2015,25000.0,Petrol,Manual,1,1499.0,15.85,800000.0
Toyota,Corolla,2010,60000.0,Petrol,Manual,2,1798.0,14.53,350000.0
Ford,EcoSport,2015,25000.0,Petrol,Manual,1,1499.0,15.85,700000.0
Maruti,Swift,2011,15000.0,Petrol,Manual,1,1298.0,17.5,335000.0
Maruti,Swift,2012,110000.0,Diesel,Manual,1,1248.0,19.3,270000.0
Hyundai,Santro,2001,70000.0,Petrol,Manual,2,1197.0,19.81,52000.0
Maruti,Swift,2010,100000.0,Diesel,Manual,2,1248.0,19.3,320000.0
Hyundai,Santro,2007,120000.0,Petrol,Manual,1,1086.0,17.8,120000.0
Audi,A4,2010,55000.0,Petrol,Automatic,2,1781.0,12.3,730000.0
Maruti,SX4,2007,120000.0,Petrol,Manual,3,1586.0,15.0,125000.0
Maruti,Zen,2007,35000.0,Petrol,Manual,1,1061.0,18.2,150000.0
Maruti,Alto,2018,13000.0,Petrol,Manual,1,796.0,24.7,310000.0
Maruti,Swift,2015,50000.0,Diesel,Manual,1,1248.0,26.59,625000.0
Hyundai,i10,2012,40000.0,Petrol,Manual,1,1197.0,20.36,267000.0
Hyundai,i20,2016,25000.0,Petrol,Manual,1,1197.0,17.19,600000.0
Maruti,Eeco,2011,110000.0,Petrol,Manual,2,1196.0,15.37,180000.0
Toyota,Glanza,2019,5000.0,Petrol,Manual,1,1197.0,23.87,700000.0
Maruti,800,2013,50000.0,Petrol,Manual,2,796.0,16.1,121000.0
Hyundai,Grand,2014,80000.0,Petrol,Manual,3,1197.0,18.9,350000.0
Toyota,Innova,2012,225000.0,Diesel,Manual,2,2494.0,12.99,869999.0
Jaguar,XE,2017,9000.0,Diesel,Automatic,1,1999.0,13.6,2711000.0
Lexus,ES,2019,20000.0,Petrol,Automatic,1,2487.0,22.37,5150000.0
Jaguar,XF,2017,45000.0,Diesel,Automatic,1,1999.0,19.33,3200000.0
Tata,Safari,2015,110000.0,Diesel,Manual,1,2179.0,14.1,503000.0
Volvo,XC40,2019,20000.0,Diesel,Automatic,1,1969.0,18.0,3800000.0
Toyota,Camry,2016,68089.0,Petrol,Automatic,1,2494.0,19.16,2000000.0
Maruti,Wagon,2013,58343.0,Petrol,Manual,1,998.0,21.79,225000.0
Maruti,Baleno,2018,38817.0,Diesel,Manual,1,1248.0,27.39,740000.0
Honda,Jazz,2016,56494.0,Petrol,Manual,1,1199.0,18.2,550000.0
Toyota,Innova,2013,79328.0,Diesel,Manual,2,2494.0,12.99,750000.0
Maruti,Swift,2019,5621.0,Petrol,Automatic,1,1197.0,22.0,650000.0
Toyota,Etios,2017,25538.0,Petrol,Manual,1,1496.0,16.78,625000.0
Maruti,Swift,2018,69779.0,Petrol,Automatic,1,1197.0,22.0,600000.0
Hyundai,Grand,2017,56290.0,Diesel,Manual,1,1186.0,24.0,450000.0
BMW,X4,2019,7500.0,Diesel,Automatic,1,1995.0,16.78,5400000.0
BMW,X4,2019,8500.0,Diesel,Automatic,1,1995.0,16.78,5500000.0
Honda,Amaze,2019,7032.0,Petrol,Automatic,1,1199.0,19.0,779000.0
Skoda,Rapid,2016,11000.0,Petrol,Automatic,1,1598.0,14.3,645000.0
Volvo,V40,2018,2000.0,Diesel,Automatic,1,1984.0,16.8,2475000.0
Maruti,Wagon,2008,100000.0,Petrol,Manual,3,1061.0,17.3,80000.0
Hyundai,i10,2008,93331.0,Petrol,Manual,2,1086.0,19.81,120000.0
Mahindra,Scorpio,2012,120000.0,Diesel,Manual,2,2179.0,13.5,370000.0
Nissan,Terrano,2015,70000.0,Diesel,Manual,1,1461.0,19.01,750000.0
Mahindra,Bolero,2015,100000.0,Diesel,Manual,1,2523.0,15.96,484999.0
Hyundai,Accent,2006,90000.0,Diesel,Manual,2,1493.0,13.1,120000.0
Honda,City,2017,28000.0,Petrol,Manual,1,1497.0,17.8,860000.0
Maruti,Swift,2018,50000.0,Diesel,Manual,1,1248.0,28.4,650000.0
Maruti,Ertiga,2014,90000.0,Diesel,Manual,1,1248.0,20.77,650000.0
Hyundai,Verna,2016,40000.0,Diesel,Manual,1,1396.0,24.8,710000.0
Ford,Figo,2017,113000.0,Diesel,Manual,1,1498.0,25.83,430000.0
Maruti,Swift,2011,188000.0,Diesel,Manual,2,1248.0,17.8,305000.0
Ford,Figo,2011,100000.0,Diesel,Manual,1,1399.0,20.0,220000.0
Tata,Sumo,2010,225000.0,Diesel,Manual,3,1948.0,14.0,150000.0
Mahindra,TUV,2017,67000.0,Diesel,Manual,2,1493.0,18.49,660000.0
Chevrolet,Beat,2011,70000.0,Diesel,Manual,4,936.0,25.44,140000.0
Toyota,Corolla,2015,50000.0,Petrol,Manual,1,1798.0,14.28,1100000.0
Jaguar,XF,2013,60000.0,Diesel,Automatic,1,2179.0,16.36,2450000.0
Volkswagen,Ameo,2017,34000.0,Diesel,Automatic,1,1498.0,22.0,625000.0
Honda,City,2004,110000.0,Petrol,Manual,3,1493.0,12.8,198000.0
Hyundai,Santro,2001,71000.0,Petrol,Manual,2,1197.0,19.81,60000.0
Maruti,Wagon,2005,140000.0,Petrol,Manual,2,998.0,18.9,130000.0
Honda,City,2012,100000.0,Petrol,Manual,2,1497.0,16.8,540000.0
Hyundai,Grand,2017,10000.0,Petrol,Automatic,1,1197.0,18.9,550000.0
Maruti,Celerio,2018,30000.0,Petrol,Manual,1,998.0,21.63,475000.0
Toyota,Fortuner,2016,90000.0,Diesel,Automatic,1,2755.0,15.04,3100000.0
Maruti,Ritz,2010,120000.0,Diesel,Manual,1,1248.0,21.1,217000.0
Hyundai,Santro,2002,184000.0,Petrol,Manual,2,1197.0,19.81,35000.0
Maruti,Swift,2019,6500.0,Petrol,Automatic,1,1197.0,21.21,750000.0
Maruti,Gypsy,2010,80000.0,Petrol,Manual,1,1298.0,11.96,350000.0
Mahindra,Scorpio,2008,100000.0,Diesel,Manual,3,2179.0,12.05,400000.0
Toyota,Etios,2015,120000.0,Diesel,Manual,2,1364.0,23.59,570000.0
Hyundai,EON,2012,120000.0,Petrol,Manual,2,814.0,21.1,180000.0
Opel,Astra,1998,110000.0,Petrol,Manual,3,1598.0,13.1,68000.0
Skoda,Octavia,2006,150000.0,Diesel,Manual,3,1896.0,18.7,280000.0
Tata,Indigo,2005,120000.0,Diesel,Manual,4,1405.0,16.1,90000.0
